@relation occupancy.data

@attribute 23.18 numeric
@attribute 27.272 numeric
@attribute 426 numeric
@attribute 721.25 numeric
@attribute 0.0047929882 numeric
@attribute 1 numeric

@data
20.963333,18.79,229,459,0.002876,0
21,18.7675,206.5,456.75,0.002879,0
21,18.7675,204,459.75,0.002879,0
21,18.7675,257.25,459,0.002879,0
21,18.7,257,456.5,0.002869,0
21.075,18.7,257,458.25,0.002882,0
21.125,18.7,253,461.5,0.002891,0
21.1,18.666667,270.333333,463,0.002881,0
21.133333,18.6,269,460.666667,0.002877,0
21.15,18.6,265.5,461,0.00288,0
21.2,18.6,270,461.666667,0.002889,0
21.2,18.6,271,463.333333,0.002889,0
21.2675,18.6,258,461.25,0.002901,0
21.29,18.6,267,463,0.002905,0
21.29,18.566667,270.333333,460.333333,0.0029,0
21.29,18.525,258.75,461.5,0.002893,0
21.315,18.525,269,461.75,0.002897,0
21.365,18.5,262.5,455.5,0.002902,0
21.356667,18.5,275.333333,457.333333,0.002901,0
21.39,18.5,271.25,459.25,0.002907,0
21.4175,18.5,288.25,461.5,0.002912,0
21.39,18.445,291,460.5,0.002898,0
21.5,18.5,287.25,462,0.002927,0
21.5,18.5,283.333333,464,0.002927,0
21.5,18.5,290.5,462.5,0.002927,0
21.5,18.4725,290.25,461.5,0.002922,0
21.5,18.426667,303,459,0.002915,0
21.55,18.39,300.5,459.25,0.002918,0
21.6,18.39,297,462.5,0.002927,0
21.6,18.39,300.5,458.5,0.002927,0
21.6,18.39,307.666667,457,0.002927,0
21.7,18.39,306.75,454,0.002945,0
21.7,18.365,305,454.5,0.002941,0
21.7,18.29,304,456,0.002929,0
21.7,18.29,305,460.75,0.002929,0
21.7,18.29,317.333333,454.666667,0.002929,0
21.745,18.245,300.5,459,0.00293,0
21.745,18.2,324.75,458.25,0.002923,0
21.79,18.2,314,454.75,0.002931,0
21.79,18.2,316.75,453.5,0.002931,0
21.84,18.2225,327.5,463,0.002943,0
21.856667,18.166667,311.333333,462,0.002937,0
21.89,18.2,328.5,461.25,0.002949,0
21.89,18.2,327,459.666667,0.002949,0
21.89,18.1,324,457.25,0.002933,0
21.89,18.1,329.333333,460,0.002933,0
21.89,18.1,330.25,458.5,0.002933,0
21.945,18.1,321.25,458,0.002942,0
22,18.1,334.75,460,0.002952,0
22,18.05,333,452.5,0.002944,0
22,18.025,334.75,464.5,0.00294,0
22.033333,18.033333,345,464.333333,0.002947,0
22.066667,18,335.333333,459,0.002948,0
22.1,18,336.5,458.5,0.002954,0
22.1,17.9725,342,461.25,0.00295,0
22.1,17.963333,335.333333,464.666667,0.002948,0
22.1,17.945,288.75,461,0.002945,0
22.1,17.89,351.333333,459.333333,0.002936,0
22.1,17.945,348,459.25,0.002945,0
22.1,17.9725,351,457.5,0.00295,0
22.1,18,351,463,0.002954,0
22.15,17.945,351,458.5,0.002954,0
22.2,17.89,355.5,456.75,0.002954,0
22.2,17.89,333,459.75,0.002954,0
22.2,17.89,337.5,459.5,0.002954,0
22.2,17.89,350.25,458.5,0.002954,0
22.245,17.89,347.5,456.75,0.002962,0
22.29,17.89,352.333333,452,0.00297,0
22.272,17.83,350.4,452.5,0.002957,0
22.29,17.815,357.5,455.4,0.002958,0
22.29,17.84,353,453.5,0.002962,0
22.34,17.79,344,456.75,0.002963,0
22.356667,17.79,350,459,0.002966,0
22.34,17.79,337.75,457.5,0.002963,0
22.365,17.7675,333.5,453.5,0.002963,0
22.39,17.7,338,453.666667,0.002957,0
22.365,17.745,353,452,0.00296,0
22.356667,17.7,342,452.666667,0.002951,0
22.39,17.7,351.5,453.5,0.002957,0
22.39,17.7,350,455.25,0.002957,0
22.39,17.7,362,452,0.002957,0
22.4175,17.7,355.75,452.25,0.002962,0
22.4175,17.7,342.5,459.5,0.002962,0
22.445,17.65,353,458,0.002958,0
22.5,17.7,344,456.5,0.002976,0
22.5,17.7,357.5,456,0.002976,0
22.5,17.7,353,453.75,0.002976,0
22.5,17.7,334,459,0.002976,0
22.533333,17.633333,331,459,0.002971,0
22.55,17.6,346,458.75,0.002969,0
22.525,17.65,341,451.5,0.002973,0
22.5,17.6,331,451,0.00296,0
22.55,17.6,354.25,450.5,0.002969,0
22.575,17.6,349.75,455.5,0.002973,0
22.6,17.6,364.5,453,0.002978,0
22.6,17.6,356,455.5,0.002978,0
22.6,17.55,349.75,456,0.002969,0
22.6,17.6,357.333333,458.666667,0.002978,0
22.6,17.525,354.25,458.5,0.002965,0
22.6,17.566667,357.333333,456,0.002972,0
22.6,17.5,336.333333,455,0.002961,0
22.6,17.6,359.75,455,0.002978,0
22.65,17.6,358,458.75,0.002987,0
22.666667,17.566667,355,455.333333,0.002984,0
22.7,17.6,349,451,0.002996,0
22.7,17.6,358,455.5,0.002996,0
22.7,17.6,349,458,0.002996,0
22.7,17.6,352.666667,456.666667,0.002996,0
22.7,17.6,345.5,453.75,0.002996,0
22.7225,17.6,347.25,454.5,0.003,0
22.7225,17.6,360,453.5,0.003,0
22.7,17.6,360,453,0.002996,0
22.79,17.6,343,450.5,0.003012,0
22.76,17.6,343,452.333333,0.003007,0
22.79,17.6,343,453.5,0.003012,0
22.76,17.6,344.333333,450,0.003007,0
22.79,17.6,339.5,450.5,0.003012,0
22.79,17.6,339.5,452,0.003012,0
22.79,17.6,357.5,455.75,0.003012,0
22.79,17.6,354,458,0.003012,0
22.79,17.6,334,457,0.003012,0
22.815,17.6,334.5,461.75,0.003017,0
22.815,17.6,336,458,0.003017,0
22.856667,17.6,334,455.666667,0.003025,0
22.89,17.6,352.25,453,0.003031,0
22.89,17.6,338.333333,451.666667,0.003031,0
22.865,17.6,340.5,452.5,0.003026,0
22.89,17.6,333,454,0.003031,0
22.89,17.6,337.2,457,0.003031,0
22.89,17.6,336,448.666667,0.003031,0
22.89,17.6,334.5,451.25,0.003031,0
22.9175,17.625,342.75,453,0.00304,0
22.89,17.65,342.75,455.25,0.003039,0
22.89,17.625,341,457,0.003035,0
22.89,17.65,341,457,0.003039,0
22.89,17.675,318.5,452.5,0.003044,0
22.89,17.633333,337,453.666667,0.003037,0
22.89,17.6,314.666667,457.333333,0.003031,0
22.9175,17.6,298.75,453,0.003036,0
22.945,17.55,312.25,459,0.003032,0
22.945,17.6,321.5,458.25,0.003041,0
22.926667,17.533333,317,452,0.003026,0
22.9725,17.525,319.75,451.5,0.003033,0
22.9725,17.55,310.75,445,0.003037,0
23,17.6,313.5,444.5,0.003051,0
22.9725,17.5,313.5,445.75,0.003029,0
23,17.5,310,449,0.003034,0
23,17.5,310,449.5,0.003034,0
23,17.463333,310,446,0.003027,0
23,17.4175,308.75,449.5,0.003019,0
23,17.39,308.75,455,0.003015,0
23.033333,17.426667,318.333333,457,0.003027,0
23.033333,17.356667,312.333333,455,0.003015,0
23,17.315,308.5,452,0.003002,0
23.02,17.352,317.5,456,0.003012,0
23.033333,17.356667,308.5,454,0.003015,0
23.025,17.365,306.75,447.25,0.003015,0
23.04,17.35,321.25,445.5,0.003015,0
23.066667,17.356667,305,450.25,0.003021,0
23.05,17.315,315,446.75,0.003011,0
23.1,17.29,310.5,446.5,0.003015,0
23.066667,17.26,297,448.666667,0.003004,0
23.066667,17.26,297,451.333333,0.003004,0
23.1,17.29,310.5,453.5,0.003015,0
23.075,17.2675,310.5,455,0.003007,0
23.1,17.29,303,454.666667,0.003015,0
23.1,17.29,312.666667,448.666667,0.003015,0
23.075,17.2675,291,450.5,0.003007,0
23.1,17.245,288,447.5,0.003008,0
23.1,17.2,291,444,0.003,0
23.1,17.2,301,444.25,0.003,0
23.1,17.2,292,448.5,0.003,0
23.1,17.166667,302,446,0.002994,0
23.1,17.1,293.5,449.75,0.002982,0
23.1,17.033333,302,453,0.00297,0
23.1,17.05,285,448.75,0.002973,0
23.1,17,285,448.5,0.002965,0
23.1,17,285,448.25,0.002965,0
23.1,17,283.25,451,0.002965,0
23.1,17,288.666667,449.666667,0.002965,0
23.1,17,278.75,448.5,0.002965,0
23.1,17,279.75,446,0.002965,0
23.1,17,283.25,447,0.002965,0
23.1,17,271,441.666667,0.002965,0
23.1,17.06,268,445.25,0.002975,0
23.1,17.033333,268.25,447.5,0.00297,0
23.1,17.066667,266,446.333333,0.002976,0
23.1,17,270.25,453.5,0.002965,0
23.1,16.9725,268.5,449.25,0.00296,0
23.1,16.89,272,445.25,0.002945,0
23.1,16.89,274,445,0.002945,0
23.1,16.84,265,446,0.002937,0
23.1,16.89,265,449,0.002945,0
23.1,16.963333,267.333333,448.666667,0.002958,0
23.075,16.9725,243.75,442.75,0.002955,0
23.066667,17,265,449.333333,0.002959,0
23.075,17,263.5,449.5,0.00296,0
23.1,17,262,452,0.002965,0
23.075,17,260.5,449.75,0.00296,0
23.1,17,252,447.666667,0.002965,0
23.075,16.945,259,443.5,0.00295,0
23.075,16.865,250,443.25,0.002936,0
23.1,16.945,241,447,0.002955,0
23.075,16.865,248.25,452.5,0.002936,0
23.075,16.865,261,448,0.002936,0
23.075,16.865,252,448.5,0.002936,0
23.05,16.865,243,451.75,0.002932,0
23.025,16.89,239.75,446,0.002932,0
23,16.89,241.333333,444,0.002927,0
23,16.865,232.5,441.25,0.002923,0
23.025,16.84,224.75,438.75,0.002923,0
23,16.79,221.666667,440,0.00291,0
23,16.79,199,441,0.00291,0
23,16.79,206.25,438,0.00291,0
23,16.84,186,439.75,0.002919,0
23,16.823333,189,443,0.002916,0
23,16.745,189,442.75,0.002902,0
22.963333,16.79,189,440,0.002904,0
22.9725,16.79,181.5,444,0.002905,0
22.9725,16.865,198,445.5,0.002918,0
22.945,16.84,180,444.5,0.002909,0
22.9175,16.89,193.5,441.5,0.002913,0
22.9175,16.865,188.5,442.5,0.002909,0
22.926667,16.89,202,446.333333,0.002914,0
22.89,16.9175,187.5,447.25,0.002913,0
22.89,16.89,205,445,0.002908,0
22.89,17,201.5,437,0.002927,0
22.89,17,193.75,440.25,0.002927,0
22.89,17,171.75,438.5,0.002927,0
22.79,17,157,440.25,0.002909,0
22.823333,17.066667,139.333333,446,0.002927,0
22.79,17.066667,164.666667,444.333333,0.002921,0
22.79,17.1,150,443.5,0.002926,0
22.76,17.1,149.666667,441.666667,0.002921,0
22.7225,17.075,154,439.5,0.00291,0
22.73,17.033333,160.666667,441,0.002904,0
22.7,17.075,143.25,446.5,0.002906,0
22.7,17.1,151,441.5,0.00291,0
22.7,17.033333,153.333333,441.666667,0.002899,0
22.7,17.025,157,439.5,0.002898,0
22.7,17.05,144.75,442.5,0.002902,0
22.7,17.1,115,443.75,0.00291,0
22.65,17.1,131,445,0.002902,0
22.6,17.1,140,443.25,0.002893,0
22.6,17.1,167.666667,444,0.002893,0
22.6,17.125,168.75,436.5,0.002897,0
22.6,17.133333,176,437,0.002898,0
22.6,17.175,163,445.75,0.002905,0
22.6,17.2,170,446,0.00291,0
22.6,17.175,163.25,443.75,0.002905,0
22.6,17.1,151,442.25,0.002893,0
22.6,17.166667,140.666667,446,0.002904,0
22.6,17.15,138.5,446.25,0.002901,0
22.6,17.175,142.5,443,0.002905,0
22.6,17.166667,139,439.333333,0.002904,0
22.6,17.2225,158.5,441.5,0.002914,0
22.55,17.2225,157,440.5,0.002905,0
22.6,17.2,148,442.5,0.00291,0
22.55,17.245,139,444,0.002908,0
22.5,17.245,139,444,0.0029,0
22.5,17.34,151.75,443.75,0.002916,0
22.5,17.39,142,445,0.002924,0
22.5,17.365,126.5,447.5,0.00292,0
22.5,17.39,120,444.333333,0.002924,0
22.4725,17.365,123,443,0.002915,0
22.445,17.365,121.5,441.5,0.00291,0
22.5,17.39,117,437,0.002924,0
22.4725,17.39,126,440,0.002919,0
22.39,17.323333,124,439.666667,0.002893,0
22.39,17.315,123,437,0.002892,0
22.39,17.34,138,436,0.002896,0
22.39,17.39,116,442.75,0.002905,0
22.39,17.39,122.75,441.5,0.002905,0
22.39,17.4175,128.25,442,0.002909,0
22.365,17.39,126.5,441,0.0029,0
22.356667,17.5,119,442.333333,0.002917,0
22.39,17.525,110,442.25,0.002927,0
22.39,17.6,125,442.666667,0.00294,0
22.365,17.6,116,442,0.002935,0
22.29,17.6,119,438,0.002922,0
22.29,17.6,116,440.5,0.002922,0
22.34,17.6,107,445,0.002931,0
22.29,17.6,107,439.5,0.002922,0
22.29,17.6,118,440.666667,0.002922,0
22.29,17.675,100,440.5,0.002934,0
22.29,17.7,100,440,0.002939,0
22.29,17.7,100,442.75,0.002939,0
22.29,17.7,100,443,0.002939,0
22.2225,17.675,99.5,443.5,0.002922,0
22.2,17.7,87,445.5,0.002922,0
22.2,17.7,87,444.5,0.002922,0
22.2,17.7,105,441.25,0.002922,0
22.2,17.7,105,442,0.002922,0
22.175,17.745,90.5,440.25,0.002925,0
22.15,17.745,97.75,441.25,0.002921,0
22.175,17.79,93.25,441.5,0.002933,0
22.15,17.79,87,438.5,0.002928,0
22.1,17.79,87,445.333333,0.002919,0
22.133333,17.79,87,443.666667,0.002925,0
22.125,17.815,70,438.75,0.002928,0
22.1,17.823333,89.333333,441,0.002925,0
22.1,17.865,91.75,438,0.002932,0
22.1,17.89,81,437,0.002936,0
22.1,17.89,81,446.25,0.002936,0
22.1,17.945,76.5,445.25,0.002945,0
22.05,17.945,63,443.5,0.002936,0
22.066667,17.963333,82.333333,441.666667,0.002942,0
22.025,17.9175,77.5,445.5,0.002927,0
22,17.9725,77.5,446.5,0.002931,0
22,18,78.5,445.25,0.002936,0
22,18,74,446,0.002936,0
21.963333,18,74,443,0.002929,0
21.9725,18.05,74,440.5,0.002939,0
21.9725,18.025,69.75,441,0.002935,0
21.89,18.1,57,439.333333,0.002933,0
21.89,18.1,69.75,437,0.002933,0
21.89,18.1,68,438,0.002933,0
21.89,18.1,68,446,0.002933,0
21.89,18.1,64.4,442,0.002933,0
21.856667,18.166667,62,442,0.002937,0
21.865,18.175,68,437.5,0.00294,0
21.865,18.2,68,441,0.002944,0
21.823333,18.23,50,441.333333,0.002942,0
21.84,18.245,57.25,440.5,0.002947,0
21.79,18.2,64.5,442.5,0.002931,0
21.79,18.2,64.5,436.5,0.002931,0
21.79,18.29,52,442,0.002945,0
21.745,18.29,54.5,440,0.002937,0
21.745,18.315,62,438.5,0.002941,0
21.745,18.34,62,442,0.002945,0
21.7,18.39,44,442,0.002945,0
21.7,18.39,51,441.5,0.002945,0
21.7,18.39,62.666667,442,0.002945,0
21.7,18.39,58,441.75,0.002945,0
21.666667,18.426667,44,440.666667,0.002945,0
21.7,18.4725,44,442.5,0.002958,0
21.65,18.445,44,443,0.002945,0
21.6,18.5,51,442.5,0.002945,0
21.6,18.5,53.75,446.5,0.002945,0
21.6,18.5,45.333333,442,0.002945,0
21.6,18.525,47.75,442.5,0.002949,0
21.6,18.575,55,440.5,0.002957,0
21.566667,18.6,55,440,0.002955,0
21.55,18.65,50.5,439.25,0.00296,0
21.5,18.6,37,442,0.002943,0
21.5,18.7,37,442,0.002958,0
21.5,18.7,37,438.75,0.002958,0
21.5,18.7,37,439,0.002958,0
21.5,18.7675,37,440.75,0.002969,0
21.5,18.79,37,440,0.002973,0
21.5,18.79,37,439.5,0.002973,0
21.445,18.815,37,440,0.002967,0
21.39,18.79,37,439,0.002953,0
21.39,18.815,43.75,439,0.002957,0
21.39,18.89,33.5,436.75,0.002969,0
21.39,18.89,38.333333,440.333333,0.002969,0
21.365,18.89,33.5,440.75,0.002964,0
21.365,18.89,33.5,443.25,0.002964,0
21.29,18.89,48,444,0.00295,0
21.29,18.945,33.5,435.75,0.002959,0
21.29,19,40.75,436.5,0.002968,0
21.323333,19.033333,48,440.333333,0.002979,0
21.29,19.1,48,439,0.002983,0
21.29,19.1,48,438,0.002983,0
21.29,19.1,42.333333,437.666667,0.002983,0
21.272,19.16,39.5,439.75,0.002989,0
21.26,19.166667,40.75,437.75,0.002988,0
21.2225,19.2,32.25,439.75,0.002986,0
21.2,19.2,36.5,437.5,0.002982,0
21.2,19.2,31,435.666667,0.002982,0
21.2,19.2675,37,435.75,0.002993,0
21.2,19.29,19,443,0.002996,0
21.2,19.29,31,440.25,0.002996,0
21.15,19.34,31,439.5,0.002995,0
21.2,19.39,22,433.5,0.003012,0
21.1,19.39,19.75,433.5,0.002993,0
21.1,19.445,26.5,439.5,0.003002,0
21.125,19.5,19,439,0.003015,0
21.1,19.5,24,435,0.003011,0
21.1,19.55,24,437,0.003018,0
21.075,19.575,24,436,0.003018,0
21.033333,19.5,24,438,0.002998,0
21.075,19.575,24,441.25,0.003018,0
21.033333,19.6,24,440.333333,0.003014,0
21,19.6,24,438,0.003007,0
21,19.675,24,436,0.003019,0
21,19.66,24,440.25,0.003017,0
21,19.79,24,444,0.003037,0
21,19.79,12,444,0.003037,0
20.945,19.79,6,437.2,0.003026,0
20.89,19.79,6,439.5,0.003016,0
20.9175,19.84,6,433.5,0.003029,0
20.89,19.84,6,439.25,0.003024,0
20.89,19.865,6,443.75,0.003028,0
20.856667,19.823333,6,446,0.003015,0
20.89,19.945,11.5,437,0.00304,0
20.865,19.945,13.5,435.75,0.003035,0
20.89,20,10,438,0.003048,0
20.856667,20,9.333333,441.333333,0.003042,0
20.856667,20,9.333333,444.333333,0.003042,0
20.815,19.9725,7,438.5,0.00303,0
20.815,20,7,438.75,0.003034,0
20.79,20,7,441.5,0.00303,0
20.79,20,10.5,438.75,0.00303,0
20.79,20,14,437.333333,0.00303,0
20.79,20,14,438.75,0.00303,0
20.79,20.075,10.5,440,0.003041,0
20.79,20.15,14,440.5,0.003052,0
20.79,20.15,14,441,0.003052,0
20.79,20.2,14,439.333333,0.00306,0
20.7225,20.245,14,436.75,0.003054,0
20.7225,20.29,14,435.75,0.003061,0
20.7225,20.245,14,436.75,0.003054,0
20.7,20.365,14,437.5,0.003068,0
20.7,20.39,14,440.75,0.003072,0
20.7,20.39,14,441,0.003072,0
20.7,20.5,14,433.75,0.003088,0
20.7,20.5,14,438,0.003088,0
20.7,20.525,14,442.75,0.003092,0
20.666667,20.496667,14,441,0.003082,0
20.7,20.575,14,436.5,0.0031,0
20.7,20.6,14,435,0.003104,0
20.7,20.6,4.666667,441,0.003104,0
20.7,20.6,0,443,0.003104,0
20.7,20.65,0,439,0.003111,0
20.633333,20.633333,0,438,0.003096,0
20.7,20.7,0,436.5,0.003119,0
20.6,20.633333,0,437.666667,0.003089,0
20.6,20.7,0,438,0.003099,0
20.7,20.7,0,443,0.003119,0
20.6,20.7,0,439,0.003099,0
20.6,20.7,0,439,0.003099,0
20.6,20.7,0,440,0.003099,0
20.6,20.745,0,439.5,0.003106,0
20.6,20.79,0,431.666667,0.003113,0
20.6,20.79,0,434.5,0.003113,0
20.6,20.89,0,437,0.003128,0
20.6,20.89,0,441.5,0.003128,0
20.55,20.89,0,431,0.003118,0
20.6,20.89,0,437,0.003128,0
20.6,20.963333,0,433.666667,0.003139,0
20.6,21.033333,0,439.666667,0.00315,0
20.6,21.05,0,439.5,0.003152,0
20.5,21,0,440,0.003125,0
20.5,21,0,436,0.003125,0
20.6,21,0,435,0.003145,0
20.5,21.15,0,440,0.003148,0
20.5,21.1,0,438,0.00314,0
20.5,21.1,0,435,0.00314,0
20.55,21.1,0,435,0.00315,0
20.5,21.1,0,434,0.00314,0
20.5,21.2,0,436,0.003155,0
20.5,21.245,0,439.5,0.003162,0
20.5,21.26,0,441.333333,0.003164,0
20.5,21.245,0,442,0.003162,0
20.5,21.29,0,435.5,0.003168,0
20.5,21.29,0,436.5,0.003168,0
20.5,21.29,0,441.666667,0.003168,0
20.5,21.29,0,442,0.003168,0
20.5,21.39,0,440,0.003183,0
20.5,21.39,0,437.25,0.003183,0
20.5,21.39,0,437,0.003183,0
20.5,21.445,0,435.5,0.003192,0
20.5,21.39,0,433.5,0.003183,0
20.5,21.39,0,436,0.003183,0
20.5,21.39,0,439,0.003183,0
20.5,21.495,0,438.5,0.003199,0
20.5,21.55,0,435.5,0.003207,0
20.463333,21.566667,0,438.666667,0.003203,0
20.4725,21.625,0,442.5,0.003213,0
20.5,21.6,0,437.5,0.003215,0
20.5,21.6,0,435,0.003215,0
20.39,21.6,0,434,0.003193,0
20.39,21.6,0,438,0.003193,0
20.39,21.633333,0,431,0.003198,0
20.39,21.7,0,430,0.003208,0
20.39,21.76,0,436.666667,0.003217,0
20.39,21.76,0,439.333333,0.003217,0
20.5,21.89,0,437,0.003258,0
20.39,21.79,0,443.5,0.003221,0
20.39,21.89,0,435,0.003236,0
20.39,21.89,0,434,0.003236,0
20.39,21.89,0,437.666667,0.003236,0
20.39,22,0,441.5,0.003252,0
20.39,22,0,433,0.003252,0
20.39,22,0,433.333333,0.003252,0
20.39,22,0,433,0.003252,0
20.39,22,0,432,0.003252,0
20.39,22.1,0,439,0.003267,0
20.39,22.05,0,441,0.00326,0
20.39,22.1,0,442.5,0.003267,0
20.39,22.1,0,444.5,0.003267,0
20.39,22.1,0,440,0.003267,0
20.39,22.2,0,433,0.003282,0
20.39,22.2,0,436,0.003282,0
20.39,22.2,0,441,0.003282,0
20.39,22.245,0,433,0.003289,0
20.356667,22.29,0,434.333333,0.003289,0
20.34,22.29,0,434,0.003285,0
20.34,22.34,0,437,0.003293,0
20.29,22.34,0,438.5,0.003283,0
20.29,22.29,0,439,0.003275,0
20.39,22.39,0,432,0.00331,0
20.34,22.445,0,442,0.003308,0
20.29,22.5,0,439.333333,0.003306,0
20.29,22.5,0,432,0.003306,0
20.29,22.6,0,434,0.003321,0
20.29,22.6,0,434,0.003321,0
20.29,22.65,0,435,0.003328,0
20.29,22.7,0,437,0.003336,0
20.29,22.7,0,437,0.003336,0
20.29,22.7,0,437,0.003336,0
20.29,22.7,0,436,0.003336,0
20.29,22.745,0,438,0.003342,0
20.29,22.79,0,428,0.003349,0
20.29,22.79,0,433,0.003349,0
20.29,22.79,0,435,0.003349,0
20.29,22.89,0,439.5,0.003364,0
20.29,22.89,0,438.5,0.003364,0
20.29,22.89,0,440,0.003364,0
20.29,23,0,438,0.00338,0
20.2,22.89,0,437,0.003345,0
20.29,23,0,435.5,0.00338,0
20.245,22.9725,0,436,0.003367,0
20.26,22.996667,0,435.25,0.003373,0
20.2,23,0,432,0.003361,0
20.245,23.05,0,436,0.003378,0
20.245,23.05,0,441,0.003378,0
20.2,23,0,437,0.003361,0
20.2,23.1,0,438,0.003376,0
20.2,23.1,0,436,0.003376,0
20.2,23.23,0,438,0.003395,0
20.2,23.2,0,435,0.003391,0
20.2,23.29,0,441,0.003404,0
20.2,23.29,0,436,0.003404,0
20.1,23.29,0,434.5,0.003383,0
20.15,23.29,0,438,0.003393,0
20.15,23.29,0,439,0.003393,0
20.2,23.356667,0,440,0.003414,0
20.15,23.29,0,441.5,0.003393,0
20.15,23.34,0,439.5,0.003401,0
20.2,23.39,0,439,0.003418,0
20.1,23.34,0,436.5,0.00339,0
20.2,23.34,0,433,0.003411,0
20.1,23.39,0,439,0.003397,0
20.2,23.463333,0,439.333333,0.003429,0
20.2,23.445,0,435,0.003427,0
20.15,23.55,0,438.5,0.003431,0
20.15,23.5,0,441,0.003424,0
20.15,23.6,0,441,0.003439,0
20.15,23.65,0,442,0.003446,0
20.15,23.65,0,440,0.003446,0
20.15,23.6,0,440,0.003439,0
20.2,23.745,0,444,0.003471,0
20.2,23.7,0,443,0.003464,0
20.15,23.7,0,441.5,0.003453,0
20.2,23.7,0,440.5,0.003464,0
20.15,23.895,0,440,0.003482,0
20.15,24,0,442,0.003497,0
20.1,24.05,0,434.5,0.003494,0
20.133333,24.033333,0,437.666667,0.003498,0
20.1,24.066667,0,441.666667,0.003496,0
20.1,24,0,436,0.003486,0
20.1,24.15,0,440,0.003508,0
20.1,24.1,0,445,0.003501,0
20.1,24.1,0,441,0.003501,0
20.1,24.2,0,443,0.003516,0
20.1,24.1,0,438.5,0.003501,0
20.2,24.1,0,439,0.003523,0
20.1,24,0,444,0.003486,0
20.1,24.05,0,438.5,0.003494,0
20.1,24.2,0,439,0.003516,0
20.1,24.15,0,437,0.003508,0
20.1,24.2,0,435.333333,0.003516,0
20.1,24.2,0,440,0.003516,0
20.1,24.2,0,435,0.003516,0
20.05,24.2,0,440,0.003505,0
20.1,24.245,0,439.5,0.003522,0
20.1,24.245,0,445,0.003522,0
20.05,24.245,0,442,0.003511,0
20.066667,24.29,0,441,0.003521,0
20,24.323333,0,441.5,0.003512,0
20.1,24.39,0,440,0.003543,0
20.066667,24.463333,0,439.333333,0.003547,0
20.1,24.5,0,446,0.003559,0
20,24.445,0,445,0.003529,0
20,24.5,0,444,0.003537,0
20.1,24.6,0,445,0.003574,0
20,24.5,0,443.5,0.003537,0
20,24.5,0,444,0.003537,0
20.1,24.7,0,443,0.003589,0
20,24.6,0,443,0.003552,0
20,24.7,0,443,0.003566,0
20,24.7,0,442,0.003566,0
20,24.7,0,447,0.003566,0
20,24.745,0,441.5,0.003573,0
20,24.79,0,441.666667,0.003579,0
20,24.89,0,434,0.003594,0
20,24.89,0,439,0.003594,0
20,24.89,0,440,0.003594,0
20,24.945,0,439,0.003602,0
20,25,0,437,0.00361,0
20,25,0,442,0.00361,0
20,25.066667,0,446.333333,0.00362,0
20,25.025,0,442,0.003614,0
20,25.1,0,440.5,0.003624,0
20,25.05,0,441,0.003617,0
20,25,0,443,0.00361,0
20,25,0,441.666667,0.00361,0
20,25,0,438.5,0.00361,0
20,25,0,443,0.00361,0
20.025,25.025,0,440.5,0.003619,0
20.025,25.05,0,441.25,0.003623,0
20.05,25.1,0,443.5,0.003636,0
20,25,0,445.5,0.00361,0
20,25.1,0,447,0.003624,0
20,25.1,0,445,0.003624,0
20,25.066667,0,443,0.00362,0
20.1,25.2,0,444,0.003662,0
20,25.133333,0,445.333333,0.003629,0
20.05,25.15,0,443,0.003643,0
20,25.2,0,440.5,0.003639,0
20,25.2,0,440.5,0.003639,0
20,25.2,0,439,0.003639,0
20.033333,25.23,0,447,0.003651,0
20,25.2,0,447,0.003639,0
20,25.29,0,442,0.003652,0
20,25.2675,0,439,0.003649,0
20,25.29,0,440,0.003652,0
20,25.34,0,440,0.003659,0
20.033333,25.356667,0,442,0.003669,0
20,25.34,0,440,0.003659,0
20,25.39,0,439.5,0.003667,0
20,25.445,0,439.5,0.003675,0
20,25.5,0,440,0.003683,0
20,25.55,0,441,0.00369,0
20,25.6,0,443,0.003697,0
20,25.65,0,442,0.003704,0
20,25.7,0,445,0.003712,0
20,25.65,0,441,0.003704,0
20,25.7,0,439.5,0.003712,0
19.945,25.745,0,440,0.003705,0
20,25.84,0,434,0.003732,0
20,25.89,0,440,0.003739,0
20,25.89,0,443,0.003739,0
19.945,25.89,0,442.5,0.003726,0
19.89,25.89,0,441,0.003714,0
19.945,25.89,0,443,0.003726,0
19.926667,25.963333,0,444.333333,0.003733,0
19.926667,26,0,446.333333,0.003738,0
19.89,26.1,0,436,0.003744,0
19.89,26.1,0,438.5,0.003744,0
20,26.1,0,436,0.00377,0
19.89,26.1,0,443,0.003744,0
19.89,26.1,0,445.5,0.003744,0
19.89,26.1,0,445.5,0.003744,0
19.89,26.2,0,441.333333,0.003758,0
19.89,26.2,0,440,0.003758,0
19.89,26.245,0,438.5,0.003765,0
19.89,26.245,0,443.5,0.003765,0
19.89,26.2,0,441,0.003758,0
19.89,26.29,0,439,0.003771,0
19.89,26.29,0,440.5,0.003771,0
19.89,26.29,0,444,0.003771,0
19.89,26.29,0,439,0.003771,0
19.89,26.29,0,438,0.003771,0
19.89,26.29,0,438,0.003771,0
19.89,26.39,0,440,0.003786,0
19.89,26.39,0,443,0.003786,0
19.79,26.39,0,435,0.003762,0
19.89,26.6,0,439,0.003816,0
19.89,26.6,0,438,0.003816,0
19.823333,26.6,0,440.333333,0.0038,0
19.79,26.5,0,438,0.003778,0
19.823333,26.6,0,440.666667,0.0038,0
